연도,도시,품목코드,대분류_품목,대분류_물가지수,중분류_품목,중분류_물가지수
2015,부산광역시,04,"주택, 수도, 전기 및 연료",96.979,주택임차료,98.12
2015,부산광역시,04,"주택, 수도, 전기 및 연료",96.979,주거시설 유지 · 보수,84.434
2015,부산광역시,04,"주택, 수도, 전기 및 연료",96.979,수도 및 주거관련 서비스,80.161
2015,부산광역시,04,"주택, 수도, 전기 및 연료",96.979,"전기, 가스 및 기타연료",117.238
2015,부산광역시,05,가정용품 및 가사 서비스,93.823,"가구, 가사비품 및 카페트",81.756
2015,부산광역시,05,가정용품 및 가사 서비스,93.823,가정용 섬유제품,92.723
2015,부산광역시,05,가정용품 및 가사 서비스,93.823,가정용 기기,99.198
2015,부산광역시,05,가정용품 및 가사 서비스,93.823,주방용품 및 가정용품,96.327
2015,부산광역시,05,가정용품 및 가사 서비스,93.823,가정 · 정원용 공구 및 장비,97.548
2015,부산광역시,05,가정용품 및 가사 서비스,93.823,일상 생활용품 및 가사 서비스,96.759
2015,부산광역시,06,보건,96.372,의료용품 및 장비,99.254
2015,부산광역시,06,보건,96.372,외래환자 서비스,92.505
2015,부산광역시,06,보건,96.372,병원 서비스,100.16
2015,부산광역시,07,교통,100.108,운송장비,100.133
2015,부산광역시,07,교통,100.108,개인운송장비 운영,103.582
2015,부산광역시,07,교통,100.108,운송 서비스,95.296
2015,부산광역시,08,통신,105.06,우편서비스,82.19
2015,부산광역시,08,통신,105.06,전화 및 팩스장비,96.926
2015,부산광역시,08,통신,105.06,전화 및 팩스 서비스,106.994
2015,부산광역시,09,오락 및 문화,98.96,"음향, 영상, 사진 및 정보처리 장비",116.868
2015,부산광역시,09,오락 및 문화,98.96,기타 오락 및 문화용 주요 내구재,99.364
2015,부산광역시,09,오락 및 문화,98.96,"기타 오락용품, 조경용품 및 애완동물",95.16
2015,부산광역시,09,오락 및 문화,98.96,오락 및 문화 서비스,93.144
2015,부산광역시,09,오락 및 문화,98.96,"신문, 서적 및 문방구",95.622
2015,부산광역시,09,오락 및 문화,98.96,단체여행,105.228
2015,부산광역시,10,교육,97.69,유치원 및 초등교육,95.694
2015,부산광역시,10,교육,97.69,고등교육,101.831
2015,부산광역시,10,교육,97.69,기타교육,90.224
2015,부산광역시,11,음식 및 숙박,89.334,음식 서비스,89.337
2015,부산광역시,11,음식 및 숙박,89.334,숙박 서비스,89.428
2015,부산광역시,12,기타 상품 및 서비스,91.317,용품 및 미용 서비스,98.252
2015,부산광역시,12,기타 상품 및 서비스,91.317, 개인용품,91.384
2015,부산광역시,12,기타 상품 및 서비스,91.317,기타서비스,81.303
2015,서울특별시,01,식료품 및 비주류음료,88.038,식료품,87.366
2015,서울특별시,01,식료품 및 비주류음료,88.038,비주류 음료,98.779
2015,서울특별시,02,주류 및 담배,96.145,주류,89.118
2015,서울특별시,02,주류 및 담배,96.145,담배,100.0
2015,서울특별시,03,의류 및 신발,94.916,의류,95.371
2015,서울특별시,03,의류 및 신발,94.916,신발,92.117
2015,서울특별시,04,"주택, 수도, 전기 및 연료",95.737,주택임차료,93.574
2015,서울특별시,04,"주택, 수도, 전기 및 연료",95.737,주거시설 유지 · 보수,85.289
2015,서울특별시,04,"주택, 수도, 전기 및 연료",95.737,수도 및 주거관련 서비스,84.526
2015,서울특별시,04,"주택, 수도, 전기 및 연료",95.737,"전기, 가스 및 기타연료",118.639
2015,서울특별시,05,가정용품 및 가사 서비스,91.507,"가구, 가사비품 및 카페트",81.84
2015,서울특별시,05,가정용품 및 가사 서비스,91.507,가정용 섬유제품,93.034
2015,서울특별시,05,가정용품 및 가사 서비스,91.507,가정용 기기,99.197
2015,서울특별시,05,가정용품 및 가사 서비스,91.507,주방용품 및 가정용품,96.681
2015,서울특별시,05,가정용품 및 가사 서비스,91.507,가정 · 정원용 공구 및 장비,97.666
2015,서울특별시,05,가정용품 및 가사 서비스,91.507,일상 생활용품 및 가사 서비스,86.574
2015,서울특별시,06,보건,95.959,의료용품 및 장비,99.214
2015,서울특별시,06,보건,95.959,외래환자 서비스,92.158
2015,서울특별시,06,보건,95.959,병원 서비스,100.181
2015,서울특별시,07,교통,98.352,운송장비,100.121
2015,서울특별시,07,교통,98.352,개인운송장비 운영,104.134
2015,서울특별시,07,교통,98.352,운송 서비스,92.086
2015,서울특별시,08,통신,104.999,우편서비스,82.19
2015,서울특별시,08,통신,104.999,전화 및 팩스장비,96.926
2015,서울특별시,08,통신,104.999,전화 및 팩스 서비스,106.979
2015,서울특별시,09,오락 및 문화,99.421,"음향, 영상, 사진 및 정보처리 장비",114.977
2015,서울특별시,09,오락 및 문화,99.421,기타 오락 및 문화용 주요 내구재,97.871
2015,서울특별시,09,오락 및 문화,99.421,"기타 오락용품, 조경용품 및 애완동물",94.995
2015,서울특별시,09,오락 및 문화,99.421,오락 및 문화 서비스,93.58
2015,서울특별시,09,오락 및 문화,99.421,"신문, 서적 및 문방구",95.68
2015,서울특별시,09,오락 및 문화,99.421,단체여행,105.228
2015,서울특별시,10,교육,96.884,유치원 및 초등교육,95.597
2015,서울특별시,10,교육,96.884,고등교육,101.089
2015,서울특별시,10,교육,96.884,기타교육,90.213
2015,서울특별시,11,음식 및 숙박,89.255,음식 서비스,89.258
2015,서울특별시,11,음식 및 숙박,89.255,숙박 서비스,89.653
2015,서울특별시,12,기타 상품 및 서비스,91.123,용품 및 미용 서비스,99.477
2015,서울특별시,12,기타 상품 및 서비스,91.123, 개인용품,92.065
2015,서울특별시,12,기타 상품 및 서비스,91.123,기타서비스,78.801
2015,세종특별자치시,01,식료품 및 비주류음료,88.898,식료품,88.537
2015,세종특별자치시,01,식료품 및 비주류음료,88.898,비주류 음료,94.56
2015,세종특별자치시,02,주류 및 담배,96.818,주류,90.713
2015,세종특별자치시,02,주류 및 담배,96.818,담배,100.0
2015,세종특별자치시,03,의류 및 신발,95.989,의류,96.674
2015,세종특별자치시,03,의류 및 신발,95.989,신발,91.768
2015,세종특별자치시,04,"주택, 수도, 전기 및 연료",95.527,주택임차료,99.216
2015,세종특별자치시,04,"주택, 수도, 전기 및 연료",95.527,주거시설 유지 · 보수,89.431
2015,세종특별자치시,04,"주택, 수도, 전기 및 연료",95.527,수도 및 주거관련 서비스,68.299
2015,세종특별자치시,04,"주택, 수도, 전기 및 연료",95.527,"전기, 가스 및 기타연료",116.778
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481,"가구, 가사비품 및 카페트",81.763
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481,가정용 섬유제품,92.678
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481,가정용 기기,99.387
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481,주방용품 및 가정용품,97.763
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481,가정 · 정원용 공구 및 장비,98.914
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481,일상 생활용품 및 가사 서비스,100.741
2015,세종특별자치시,06,보건,97.28,의료용품 및 장비,99.141
2015,세종특별자치시,06,보건,97.28,외래환자 서비스,93.929
2015,세종특별자치시,06,보건,97.28,병원 서비스,100.497
2015,세종특별자치시,07,교통,101.49,운송장비,100.071
2015,세종특별자치시,07,교통,101.49,개인운송장비 운영,105.961
2015,세종특별자치시,07,교통,101.49,운송 서비스,92.523
2015,세종특별자치시,08,통신,105.192,우편서비스,82.19
2015,세종특별자치시,08,통신,105.192,전화 및 팩스장비,96.926
2015,세종특별자치시,08,통신,105.192,전화 및 팩스 서비스,107.005
2015,세종특별자치시,09,오락 및 문화,98.393,"음향, 영상, 사진 및 정보처리 장비",112.663
2015,세종특별자치시,09,오락 및 문화,98.393,기타 오락 및 문화용 주요 내구재,98.804
2015,세종특별자치시,09,오락 및 문화,98.393,"기타 오락용품, 조경용품 및 애완동물",93.673
2015,세종특별자치시,09,오락 및 문화,98.393,오락 및 문화 서비스,94.076
2015,세종특별자치시,09,오락 및 문화,98.393,"신문, 서적 및 문방구",94.839
2015,세종특별자치시,09,오락 및 문화,98.393,단체여행,105.215
2015,세종특별자치시,10,교육,102.192,유치원 및 초등교육,101.736
2015,세종특별자치시,10,교육,102.192,고등교육,102.211
2015,세종특별자치시,10,교육,102.192,기타교육,96.438
2015,세종특별자치시,11,음식 및 숙박,90.55,음식 서비스,90.674
2015,세종특별자치시,11,음식 및 숙박,90.55,숙박 서비스,88.011
2015,세종특별자치시,12,기타 상품 및 서비스,88.824,용품 및 미용 서비스,97.416
2015,세종특별자치시,12,기타 상품 및 서비스,88.824, 개인용품,92.216
2015,세종특별자치시,12,기타 상품 및 서비스,88.824,기타서비스,77.739
2015,울산광역시,01,식료품 및 비주류음료,89.55,식료품,88.903
2015,울산광역시,01,식료품 및 비주류음료,89.55,비주류 음료,100.038
2015,울산광역시,02,주류 및 담배,96.924,주류,91.004
2015,울산광역시,02,주류 및 담배,96.924,담배,100.0
2015,울산광역시,03,의류 및 신발,96.282,의류,97.008
2015,울산광역시,03,의류 및 신발,96.282,신발,91.99
2015,울산광역시,04,"주택, 수도, 전기 및 연료",102.505,주택임차료,103.861
2015,울산광역시,04,"주택, 수도, 전기 및 연료",102.505,주거시설 유지 · 보수,91.012
2015,울산광역시,04,"주택, 수도, 전기 및 연료",102.505,수도 및 주거관련 서비스,87.724
2015,울산광역시,04,"주택, 수도, 전기 및 연료",102.505,"전기, 가스 및 기타연료",117.766
2015,울산광역시,05,가정용품 및 가사 서비스,92.5,"가구, 가사비품 및 카페트",81.651
2015,울산광역시,05,가정용품 및 가사 서비스,92.5,가정용 섬유제품,91.744
2015,울산광역시,05,가정용품 및 가사 서비스,92.5,가정용 기기,99.238
2015,울산광역시,05,가정용품 및 가사 서비스,92.5,주방용품 및 가정용품,92.158
2015,울산광역시,05,가정용품 및 가사 서비스,92.5,가정 · 정원용 공구 및 장비,98.396
2015,울산광역시,05,가정용품 및 가사 서비스,92.5,일상 생활용품 및 가사 서비스,93.259
2015,울산광역시,06,보건,96.35,의료용품 및 장비,100.329
2015,울산광역시,06,보건,96.35,외래환자 서비스,91.812
2015,울산광역시,06,보건,96.35,병원 서비스,99.521
2015,울산광역시,07,교통,100.79,운송장비,100.251
2015,울산광역시,07,교통,100.79,개인운송장비 운영,104.396
2015,울산광역시,07,교통,100.79,운송 서비스,92.685
2015,울산광역시,08,통신,104.824,우편서비스,82.19
2015,울산광역시,08,통신,104.824,전화 및 팩스장비,96.926
2015,울산광역시,08,통신,104.824,전화 및 팩스 서비스,106.994
2015,울산광역시,09,오락 및 문화,98.774,"음향, 영상, 사진 및 정보처리 장비",118.5
2015,울산광역시,09,오락 및 문화,98.774,기타 오락 및 문화용 주요 내구재,99.898
2015,울산광역시,09,오락 및 문화,98.774,"기타 오락용품, 조경용품 및 애완동물",95.593
2015,울산광역시,09,오락 및 문화,98.774,오락 및 문화 서비스,92.044
2015,울산광역시,09,오락 및 문화,98.774,"신문, 서적 및 문방구",95.598
2015,울산광역시,09,오락 및 문화,98.774,단체여행,105.25
2015,울산광역시,10,교육,99.711,유치원 및 초등교육,104.899
2015,울산광역시,10,교육,99.711,고등교육,101.809
2015,울산광역시,10,교육,99.711,기타교육,92.979
2015,울산광역시,11,음식 및 숙박,91.347,음식 서비스,91.417
2015,울산광역시,11,음식 및 숙박,91.347,숙박 서비스,90.79
2015,울산광역시,12,기타 상품 및 서비스,90.775,용품 및 미용 서비스,96.993
2015,울산광역시,12,기타 상품 및 서비스,90.775, 개인용품,92.059
2015,울산광역시,12,기타 상품 및 서비스,90.775,기타서비스,80.687
2015,인천광역시,01,식료품 및 비주류음료,87.909,식료품,87.368
2015,인천광역시,01,식료품 및 비주류음료,87.909,비주류 음료,96.894
2015,인천광역시,02,주류 및 담배,97.344,주류,91.364
2015,인천광역시,02,주류 및 담배,97.344,담배,100.0
2015,인천광역시,03,의류 및 신발,95.995,의류,96.688
2015,인천광역시,03,의류 및 신발,95.995,신발,92.009
2015,인천광역시,04,"주택, 수도, 전기 및 연료",96.656,주택임차료,94.264
2015,인천광역시,04,"주택, 수도, 전기 및 연료",96.656,주거시설 유지 · 보수,83.249
2015,인천광역시,04,"주택, 수도, 전기 및 연료",96.656,수도 및 주거관련 서비스,83.459
2015,인천광역시,04,"주택, 수도, 전기 및 연료",96.656,"전기, 가스 및 기타연료",118.466
2015,인천광역시,05,가정용품 및 가사 서비스,92.843,"가구, 가사비품 및 카페트",81.778
2015,인천광역시,05,가정용품 및 가사 서비스,92.843,가정용 섬유제품,93.041
2015,인천광역시,05,가정용품 및 가사 서비스,92.843,가정용 기기,98.405
2015,인천광역시,05,가정용품 및 가사 서비스,92.843,주방용품 및 가정용품,94.663
2015,인천광역시,05,가정용품 및 가사 서비스,92.843,가정 · 정원용 공구 및 장비,98.611
2015,인천광역시,05,가정용품 및 가사 서비스,92.843,일상 생활용품 및 가사 서비스,92.657
2015,인천광역시,06,보건,96.585,의료용품 및 장비,98.815
2015,인천광역시,06,보건,96.585,외래환자 서비스,93.606
2015,인천광역시,06,보건,96.585,병원 서비스,99.737
2015,인천광역시,07,교통,100.192,운송장비,100.146
2015,인천광역시,07,교통,100.192,개인운송장비 운영,104.575
2015,인천광역시,07,교통,100.192,운송 서비스,92.04
2015,인천광역시,08,통신,104.908,우편서비스,82.19
